avg_ti,avg_si,max_si,max_ti,min_si,min_ti,std_si,std_ti,blur_avg,blur_min,blur_max,blur_std,bitrate,width,height,MSCN_mean,MSCN_std,train__mos
27.439,84.4,94.608,53.777,55.62,1.774,7.558,18.284,15.0628563,6.503830858,19.3856158,2.613493567,295584,720,1280,1.29952,0.394898667,1.2895
21.984,45.774,65.562,47.85,30.584,0.798,9.327,5.511,5.695950549,2.17598144,14.28309914,2.644530692,51041173,720,1280,1.297456667,0.401046,4.4286
21.938,45.647,65.362,47.823,30.445,0.516,9.337,5.526,5.704591323,2.13412845,13.99753782,2.669288703,5698822,720,1280,1.29899,0.396282,4.4857
21.867,45.245,64.656,47.8,30.093,0.349,9.319,5.538,5.490152248,2.01046705,13.22899262,2.591340207,3550556,720,1280,1.29831,0.398425333,4.2857
21.746,44.316,62.896,47.757,29.623,0.478,9.158,5.542,5.137097045,1.893728527,11.98702214,2.401233006,2035418,720,1280,1.299210667,0.395608667,3.9714
21.494,42.567,59.439,47.675,28.721,0.635,8.689,5.554,4.727298843,1.843512545,10.45247389,2.141334078,1154005,720,1280,1.29852,0.397809333,3.4857
20.881,39.275,52.857,47.472,26.907,1.165,7.554,5.559,4.049975638,1.798297902,7.985872855,1.627063702,663239,720,1280,1.29942,0.394953333,2.6286
19.531,34.428,45.568,47.108,25.258,1.707,5.323,5.609,3.145728342,1.812743764,4.507433336,0.757127666,391964,720,1280,1.298726,0.397221333,1.8286
17.311,29.071,40.07,45.84,22.009,3.675,4.268,5.628,2.600253406,1.664390229,3.898451017,0.487703117,236459,720,1280,1.299626667,0.394337333,1.2286
4.349,20.004,22.338,31.908,17.128,0.101,1.255,3.859,0.980368518,0.824934802,1.086654424,0.048257187,25708911,720,1280,1.297550667,0.400522,4.2258
4.321,19.959,22.287,31.905,17.045,0.144,1.247,3.873,0.951867168,0.80922673,1.039179936,0.051152185,1994880,720,1280,1.299086,0.39575,4.2258
4.302,19.93,22.249,31.906,17.051,0.191,1.243,3.87,0.917588057,0.77690999,1.006889229,0.050009026,921384,720,1280,1.298406,0.397896667,4.129
4.282,19.858,22.227,31.891,16.945,0.211,1.247,3.86,0.884594657,0.725470293,0.986133963,0.051364189,465806,720,1280,1.299304667,0.395069333,4
4.261,19.692,22.185,31.875,16.983,0.261,1.266,3.826,0.888552746,0.74866771,1.023694951,0.052018105,265547,720,1280,1.298617333,0.397274,3.7742
4.22,19.375,22.256,31.932,16.522,0.404,1.306,3.768,0.90481278,0.751864129,1.045998639,0.047180489,168257,720,1280,1.299515333,0.394428667,3.4839
4.124,18.995,22.61,31.868,15.282,0.551,1.583,3.664,0.93877676,0.74585225,1.099263775,0.055728731,112201,720,1280,1.298822,0.396687333,2.5806
3.806,18.125,22.109,31.703,13.204,0.808,1.807,3.319,1.001285179,0.792907088,1.181610076,0.065026987,78641,720,1280,1.299721333,0.393794667,1.6129
4.858,30.857,32.918,9.667,29.094,0.295,0.79,1.723,2.169711905,1.929335485,2.467853786,0.115737029,29686099,720,1280,1.297638667,0.400026,4.2424
4.852,30.801,32.867,9.658,29.039,0.284,0.798,1.721,2.187421819,1.953065469,2.499057667,0.123145705,2066367,720,1280,1.299172,0.395247333,4.303
4.826,30.711,32.785,9.654,28.943,0.292,0.785,1.722,2.128390376,1.900915275,2.431182814,0.114191354,1375154,720,1280,1.298492667,0.397399333,4.3939
4.752,30.362,32.467,9.549,28.642,0.352,0.795,1.727,2.002354309,1.798167004,2.333664727,0.106857645,743068,720,1280,1.29939,0.394568667,4.2424
4.6,29.41,31.686,9.458,27.67,0.603,0.808,1.711,1.815556249,1.636152539,2.074610598,0.080006042,334593,720,1280,1.298708,0.396776,3.9091
4.367,27.845,30.417,9.259,25.523,0.946,1.084,1.655,1.695214008,1.495182101,1.903872939,0.091675336,175881,720,1280,1.299603333,0.393925333,3.0303
3.966,25.827,29.422,8.193,22.865,1.297,1.54,1.518,1.606846936,1.388735021,1.933718977,0.111136452,102807,720,1280,1.298916,0.396186,2.2424
3.442,23.721,26.973,6.845,20.996,1.37,1.467,1.174,1.489090941,1.260631134,1.754545731,0.104212572,63207,720,1280,1.29981,0.39329,1.3636
18.821,43.056,50.827,45.79,25.687,4.872,5.173,6.261,5.013611316,2.523061201,7.701811794,1.075401337,60217483,720,1280,1.297787333,0.399127333,4.6111
18.794,42.998,50.882,45.784,25.653,4.87,5.158,6.253,5.103807438,2.546805934,7.809468303,1.084813045,3902836,720,1280,1.299324667,0.394340667,4.6111
18.739,42.879,50.876,45.782,25.501,4.85,5.237,6.255,5.009775782,2.499896295,7.732849054,1.099510216,2806428,720,1280,1.298641333,0.396489333,4.5
18.595,42.322,50.443,45.755,25.075,4.739,5.309,6.274,4.847245206,2.441377468,7.724592762,1.1061881,1878940,720,1280,1.299540667,0.393656667,4.3611
18.243,40.932,49.158,45.751,24.634,4.472,5.186,6.339,4.532406612,2.42266196,7.067897896,0.991357304,1121030,720,1280,1.298856,0.395869333,3.8611
17.53,38.656,47.711,45.682,24.115,4.149,5.009,6.429,4.177256958,2.467498653,6.409639392,0.834656232,656503,720,1280,1.299752,0.393004667,3.4722
15.994,34.739,44.725,45.688,23.402,3.657,4.681,6.502,3.640622102,2.476696817,5.318722461,0.563898603,376949,720,1280,1.299066667,0.395280667,2.1944
13.168,28.415,37.421,45.401,19.737,3.255,4.124,6.521,2.855387294,2.162691304,3.633091401,0.331802331,203235,720,1280,1.299957333,0.392377333,1.2778
8.296,32.188,35.198,17.261,28.751,0.253,1.521,3.434,3.550088969,2.690601704,5.453447916,0.442663721,67384081,720,1280,1.296971333,0.404046667,4.4706
8.248,32.08,34.82,17.212,28.703,0.168,1.518,3.442,3.440216341,2.635655172,5.389062602,0.434927391,7039964,720,1280,1.298508667,0.399326667,4.5
8.167,31.816,34.473,17.173,28.537,0.459,1.517,3.458,3.182376988,2.545088539,4.091498935,0.331134582,3151165,720,1280,1.297824,0.401447333,4.4118
8.058,31.182,33.54,17.09,28.179,1.094,1.44,3.473,2.899802571,2.420862748,3.52224202,0.250531095,1324011,720,1280,1.298726,0.398653333,4.1765
7.84,29.936,32.415,16.955,27.04,1.952,1.373,3.513,2.627947359,2.265203344,3.102124843,0.192694314,634965,720,1280,1.298038,0.400835333,3.6176
7.426,27.935,31.275,16.794,25.236,1.706,1.313,3.576,2.355205558,2.055235285,2.750135621,0.144363077,354328,720,1280,1.298937333,0.398009333,2.6176
6.738,25.874,29.436,16.47,22.571,1.603,1.469,3.634,2.157822479,1.934050119,2.426448328,0.105599434,204240,720,1280,1.298248,0.400252,1.9412
5.882,23.289,26.875,15.88,20.316,1.239,1.475,3.511,2.045447594,1.860877567,2.237046796,0.088640432,120492,720,1280,1.299142667,0.397388667,1.1765
8.595,41.018,42.898,29.333,37.176,2.851,1.087,4.342,5.979166112,4.44274015,7.488103644,0.579811458,70654491,720,1280,1.297110667,0.403351333,4.2727
8.49,40.901,42.82,29.305,37.033,2.655,1.067,4.384,5.798209621,4.285912082,6.762100286,0.513149837,7938469,720,1280,1.298644667,0.398624667,4.303
8.242,40.566,42.526,29.287,36.563,2.154,1.078,4.487,5.292864281,3.904830247,6.158580213,0.432654784,3421565,720,1280,1.297968,0.400747333,4.3333
7.93,39.785,41.437,29.232,35.867,1.66,1.054,4.581,4.692487597,3.598409259,5.305076969,0.310246624,1242544,720,1280,1.298862,0.397948,4.2727
7.583,37.91,39.384,29.123,34.672,1.352,0.91,4.603,4.066544014,3.289835119,4.496318937,0.196376664,551793,720,1280,1.298182,0.400136,3.6364
7.081,34.826,37.162,29.041,32.482,0.985,0.84,4.572,3.407385304,2.996214771,3.701583872,0.133313796,301337,720,1280,1.299072667,0.397306,2.9394
6.256,30.26,33.649,29.089,28.142,0.67,1.008,4.441,2.753523689,2.431257484,2.983073056,0.115300139,174120,720,1280,1.298386667,0.399551333,2.2424
5.215,24.962,27.966,28.804,22.423,0.626,1.171,4.165,2.224911967,2.040077562,2.512666976,0.106483807,97491,720,1280,1.299278667,0.396679333,1.2121
24.448,153.31,160.972,50.917,147.71,10.918,3.638,9.214,70.68112785,63.34306408,81.85737614,4.534452394,72280593,720,1280,1.297242,0.402692667,4.25
24.321,152.939,160.597,50.837,147.491,10.795,3.597,9.198,68.78966717,61.35767287,80.16649077,4.405736131,9896952,720,1280,1.298776667,0.397951333,4.2222
24.191,152.526,159.951,50.801,147.19,10.706,3.558,9.179,67.35282678,60.06314972,77.99120256,4.285960256,4924911,720,1280,1.298096,0.400078667,4.3333
24.025,151.958,158.816,50.754,146.997,10.595,3.447,9.147,65.43495963,58.47175514,75.00875314,3.864272879,2475652,720,1280,1.298996667,0.397272,4.0556
23.694,150.171,156.42,50.294,145.671,10.625,3.192,9.046,62.33335557,56.40681378,76.33495688,3.300782111,1274605,720,1280,1.298310667,0.399462,3.5556
22.952,145.445,151.594,48.932,141.033,10.163,2.971,8.787,57.49056112,52.00135387,77.50882247,3.614372775,697500,720,1280,1.299208667,0.396631333,3.0833
21.653,138.635,145.626,46.586,133.549,9.212,3.091,8.405,51.88839124,46.11384323,77.34765657,4.55322966,416631,720,1280,1.298516,0.398882,2.0833
18.907,125.904,131.27,41.068,119.551,6.774,2.507,7.855,41.46773195,34.13986884,59.77402791,3.748933172,261201,720,1280,1.299412,0.396011333,1.3056
23.682,71.183,83.069,40.347,52.306,0.461,7.567,6.55,17.41024115,6.438051893,23.72961306,4.226729796,78470812,720,1280,1.297361333,0.402059333,4.5588
23.617,70.965,82.95,40.324,52.404,0.985,7.504,6.562,16.83663397,6.371473579,23.48659123,4.041709824,7456818,720,1280,1.2989,0.397315333,4.4412
23.516,70.656,82.669,40.292,52.469,1.319,7.419,6.588,15.85479696,6.256554987,22.17676939,3.734517765,3785459,720,1280,1.298216,0.399445333,4.5
23.279,69.608,81.418,40.149,52.229,1.653,7.317,6.643,14.26960267,6.041129068,19.7278602,3.252856576,1962958,720,1280,1.299116667,0.396641333,4.1471
22.76,67.224,78.866,39.932,51.208,1.865,7.004,6.774,12.30354644,5.778766061,16.95103055,2.70632131,1076704,720,1280,1.298426667,0.398834667,3.5
21.642,62.328,73.746,39.158,48.315,2.046,6.359,6.901,9.734116854,5.074959509,13.74331494,2.042051506,621965,720,1280,1.299328667,0.395988,2.7647
19.741,55.026,66.122,37.739,44.764,2.856,5.213,6.937,7.26722677,4.528423429,10.76402228,1.389365829,380536,720,1280,1.298638,0.398248,1.5294
17.159,47.211,58.639,35.599,37.531,2.711,4.525,6.903,5.726326932,3.67993559,8.863678767,1.086155855,243334,720,1280,1.299533333,0.395363333,1.0294
12.496,64.339,69.251,19.377,57.386,4.016,2.457,2.846,9.652917635,7.463315652,13.2007661,0.916955511,79738320,720,1280,1.297474667,0.40146,4.0909
12.454,64.25,69.312,19.34,57.276,3.89,2.466,2.851,9.529114657,7.400402035,13.2547694,0.918706998,8412203,720,1280,1.299014667,0.396708667,4.0303
12.36,64.003,69.074,19.244,56.884,3.79,2.497,2.861,8.943389928,6.90190185,12.27861944,0.861584067,3918620,720,1280,1.298327333,0.398848,4.1212
12.219,63.363,68.576,19.099,56.183,3.708,2.506,2.873,8.15979164,6.416691973,11.36308501,0.765259937,1572740,720,1280,1.29923,0.396034667,3.9394
11.951,61.776,67.693,19.022,54.759,3.571,2.435,2.887,7.448194708,5.962269376,10.78052858,0.697641896,709388,720,1280,1.298543333,0.398232667,3.4848
11.441,59.332,66.053,18.65,53.099,3.532,2.323,2.899,6.898522974,5.689380802,10.26468477,0.664732246,387247,720,1280,1.299442,0.395378667,2.4545
10.32,55.341,62.521,17.579,49.982,3.753,2.325,2.838,6.331393884,5.426980233,8.892419291,0.567511277,230101,720,1280,1.29875,0.397644,1.7273
8.021,47.447,52.551,14.898,43.336,2.4,1.906,2.565,4.95979229,4.368861246,5.775618792,0.31020242,138012,720,1280,1.299647333,0.394757333,1.2121
4.507,26.961,28.112,11.782,25.754,0.341,0.399,1.69,2.126628148,1.97404289,2.456723949,0.072684285,41505117,720,1280,1.297580667,0.400898667,4.4054
4.486,26.951,28.082,11.782,25.768,0.348,0.389,1.695,2.136411051,1.98667599,2.442100176,0.07388138,2687932,720,1280,1.299118,0.396139333,4.4865
4.439,26.891,27.993,11.764,25.736,0.345,0.381,1.704,2.091074144,1.941910276,2.397704573,0.068620302,1715821,720,1280,1.298429333,0.398271333,4.3514
4.298,26.586,27.701,11.716,25.457,0.623,0.385,1.729,1.992627707,1.871639383,2.218755329,0.053623631,823210,720,1280,1.299334,0.395452,4.1892
4.093,25.951,27.294,11.56,24.751,1.355,0.451,1.74,1.889626489,1.777264935,2.028538434,0.045317866,379583,720,1280,1.298646,0.397656667,3.8108
3.825,25.188,26.69,11.176,23.759,1.296,0.552,1.702,1.825595252,1.695716247,1.958322382,0.049110099,208525,720,1280,1.299544667,0.394804,2.8649
3.361,24.328,26.388,10.027,22.136,1.121,0.904,1.571,1.790082324,1.646932316,1.925463834,0.064378637,120501,720,1280,1.298855333,0.397066,1.8919
2.723,23.012,25.148,7.562,19.865,0.842,0.981,1.287,1.713171484,1.543748254,1.857276256,0.066917009,74140,720,1280,1.299750667,0.394178,1.3514
12.27,20.447,25.348,25.613,13.936,1.073,2.792,4.397,2.546711992,1.880172903,3.550085074,0.338004292,68790200,720,1280,1.297675333,0.400360667,4.0909
12.167,20.168,25.084,25.554,13.687,0.762,2.796,4.418,2.447417711,1.813888201,3.439540732,0.321221278,10440776,720,1280,1.299213333,0.395588667,4.1212
12.042,19.537,24.252,25.515,12.98,0.418,2.745,4.466,2.247684662,1.707964489,2.948565591,0.258693479,5985192,720,1280,1.298526667,0.397736,4.0606
11.8,18.699,23.502,25.451,12.052,0.425,2.648,4.561,2.059860814,1.580884285,2.518715271,0.20093898,2459028,720,1280,1.299429333,0.394915333,4.1515
11.323,17.799,22.795,25.319,11.521,0.856,2.454,4.682,1.857355811,1.470668569,2.263401898,0.161682619,867179,720,1280,1.298742667,0.397119333,4
10.843,17.176,22.37,25.197,12.09,1.268,2.205,4.75,1.723515023,1.354287252,2.053051505,0.141028712,441665,720,1280,1.299642,0.394259333,3.0303
10.061,16.78,22.354,24.511,13.16,1.941,1.941,4.698,1.622781343,1.295115313,1.91940194,0.153492314,263263,720,1280,1.298951333,0.396531333,1.6061
8.809,16.352,21.572,23.18,13.053,2.279,1.593,4.506,1.537143033,1.177335825,1.891194437,0.164180667,148998,720,1280,1.299848,0.393641333,1.2424
17.585,91.57,96.074,38.696,86.578,0.204,2.026,12.793,35.75638379,28.54147502,49.91199071,3.688042042,47147434,720,1280,1.297762,0.399854667,4.5294
17.554,91.416,96.059,38.644,86.632,0.191,2.005,12.809,35.80502603,28.51386256,50.11283736,3.769983028,4947964,720,1280,1.299301333,0.395077333,4.5588
17.513,91.262,96.044,38.582,86.453,0.198,1.999,12.785,35.6330623,28.16030008,50.20389831,3.863453877,3051145,720,1280,1.298616667,0.397229333,4.6176
17.446,90.876,95.729,38.448,86.209,0.192,1.958,12.701,35.11555716,27.73613926,51.22854966,4.084169012,1848976,720,1280,1.299517333,0.394396667,4.2941
17.312,89.532,95.134,38.135,84.995,0.276,2.062,12.446,33.30734441,26.29070991,49.97277493,4.087590375,1025897,720,1280,1.298826,0.396612,4.0882
16.87,86.419,93.371,37.19,81.43,0.439,2.332,12.011,30.54276902,24.05233754,48.07897956,4.116172016,571618,720,1280,1.299728667,0.393748667,3.5294
15.678,80.359,89.213,35.527,74.175,0.61,3.047,10.796,24.48811207,19.99033054,41.43013885,3.780406918,337526,720,1280,1.299037333,0.396021333,2.6176
12.615,62.646,69.486,30.003,53.867,1.189,3.324,8.174,12.89856014,9.724484445,19.06555779,1.397902795,209500,720,1280,1.299934667,0.393127333,1.2353
24.24,68.791,74.467,43.686,64.254,11.251,2.95,7.321,7.86657209,6.387869197,10.5202561,1.055088803,51655347,720,1280,1.297841333,0.399378,4.1818
24.18,68.588,74.15,43.665,64.337,11.194,2.884,7.33,7.547513748,6.058522505,9.790523693,0.978229646,5631275,720,1280,1.299376,0.394594,4.1818
24.109,68.33,73.669,43.656,64.273,11.154,2.769,7.337,7.320694267,5.998900033,9.319319787,0.879913364,2806903,720,1280,1.298696667,0.396745333,4.1818
23.98,67.671,72.558,43.631,63.944,11.032,2.541,7.335,7.149131743,5.947699318,8.878852635,0.764734674,1560871,720,1280,1.299596,0.393923333,3.7576
23.751,66.41,70.587,43.572,63.172,10.949,2.166,7.337,7.023928459,5.917307315,8.425643822,0.64004512,951021,720,1280,1.298912,0.396132,3.1515
23.322,64.221,67.953,43.278,60.553,10.635,1.873,7.332,6.896587832,5.77368781,8.218132182,0.592380758,617291,720,1280,1.29981,0.393265333,2.2424
22.435,60.527,64.325,42.17,56.392,10.039,1.755,7.286,6.62518219,5.309342244,7.757793937,0.533478539,425970,720,1280,1.299121333,0.395539333,1.4545
20.764,55.061,60.152,40.515,50.294,8.437,2.587,7.259,6.007279381,4.630264867,7.394297957,0.646933282,295443,720,1280,1.300012,0.392642,1
9.308,55.937,62.398,27.116,47.823,0.251,4.218,8.628,5.885504153,3.531172536,8.309787479,1.371856774,32833524,720,1280,1.297909333,0.398936,4.6571
9.231,55.774,62.284,27.089,47.809,0.167,4.21,8.672,5.744959253,3.551066813,8.156024238,1.320665051,3567750,720,1280,1.299448,0.394147333,4.4286
9.212,55.602,62.199,27.08,47.752,0.171,4.199,8.643,5.578045538,3.458189869,7.876097079,1.267083527,1757257,720,1280,1.298772,0.396302667,4.6
9.206,55.151,61.68,27.018,47.443,0.255,4.151,8.559,5.359753956,3.435683142,7.463794998,1.162960926,932314,720,1280,1.299662,0.393467333,4.2571
9.206,54.175,60.367,27.004,46.984,0.407,3.984,8.357,5.107369029,3.476603711,7.101235557,1.01999765,544540,720,1280,1.298983333,0.395680667,3.6
9.213,52.48,58.273,26.827,45.253,0.671,3.654,7.891,4.820838456,3.470926446,6.593527505,0.818502938,342112,720,1280,1.299873333,0.392812,2.4857
9.127,49.913,55.782,26.399,41.44,1.346,3.425,6.981,4.453606108,3.317068019,6.034115436,0.650960555,219754,720,1280,1.299188667,0.395086,1.6286
8.511,45.472,51.209,25.219,37.535,1.934,2.772,5.566,3.784888384,2.886338742,5.047320996,0.470488436,127261,720,1280,1.300079333,0.392180667,1.1714
13.382,40.279,41.877,31.149,38.555,0.326,0.86,9.922,5.907575767,5.76525292,6.066588264,0.071749308,25115631,720,1280,1.297083333,0.403987333,4.0857
13.377,40.365,41.955,31.139,38.645,0.33,0.856,9.916,5.940090167,5.768177137,6.140760159,0.082021055,2210499,720,1280,1.298624667,0.399263333,4.1429
13.36,40.304,41.904,31.106,38.594,0.302,0.861,9.914,5.898013546,5.742914536,6.089702947,0.078773344,1556425,720,1280,1.297940667,0.401382667,3.9714
13.352,40.045,41.646,31.108,38.316,0.308,0.851,9.899,6.246958593,5.989119974,6.512875953,0.116921552,994459,720,1280,1.298839333,0.398585333,3.8
13.356,39.797,41.445,31.055,38.147,0.358,0.811,9.821,6.499743086,6.256927706,6.879814243,0.160109733,595594,720,1280,1.298156,0.400768,3.4571
13.366,39.161,40.783,30.966,37.356,0.578,0.713,9.6,6.361409362,6.074904537,6.802402446,0.147641941,373896,720,1280,1.299048667,0.397942,2.6857
13.334,36.921,38.821,30.372,35.031,1.014,0.767,9.059,3.902813463,2.8571852,4.403736509,0.362315246,243184,720,1280,1.298362667,0.400187333,1.7429
12.895,35.487,37.546,28.845,33.247,0.682,0.941,7.903,3.093516156,2.613420669,3.450452609,0.160052254,160086,720,1280,1.299256,0.397327333,1.0571
7.411,40.518,41.33,14.246,38.966,0.352,0.478,2.608,3.929607124,3.522572867,4.259075787,0.144547193,36915044,720,1280,1.297226667,0.403280667,4.3939
7.394,40.485,41.276,14.228,38.957,0.35,0.47,2.606,3.949087918,3.545687304,4.304506135,0.143087051,2377182,720,1280,1.29876,0.398546667,4.4545
7.363,40.416,41.249,14.204,38.884,0.334,0.472,2.607,3.878866454,3.47121152,4.222065117,0.138545676,1648000,720,1280,1.298082667,0.40067,4.3939
7.272,40.039,40.901,14.115,38.573,0.534,0.462,2.613,3.667161839,3.304151929,4.016163435,0.122577349,832108,720,1280,1.298976,0.397870667,4.1515
7.098,39.01,40.024,14.017,37.537,1.179,0.422,2.62,3.398951071,3.094164733,3.694019137,0.103960329,410143,720,1280,1.298292667,0.400059333,4
6.715,36.97,38.315,13.454,35.443,2.288,0.478,2.605,3.12278332,2.874137521,3.399035682,0.098672852,226423,720,1280,1.299189333,0.397229333,3.0303
5.914,33.958,35.714,12.581,32.475,2.647,0.656,2.626,2.840527293,2.657569208,3.098634389,0.090248551,134046,720,1280,1.298501333,0.399473333,2.2121
4.442,28.837,31.409,11.45,27.304,1.418,0.763,2.597,2.245229373,1.941446365,2.510125285,0.082256781,81494,720,1280,1.299396,0.396611333,1.2424
30.359,50.614,61.83,57.446,31.718,0.284,7.49,8.543,4.246197461,1.790186321,7.562716232,1.552385841,38333359,720,1280,1.297476667,0.401964667,4.4545
30.346,50.586,61.701,57.444,31.762,0.315,7.447,8.539,4.293442497,1.839442,7.613266838,1.55238072,2907586,720,1280,1.299016,0.397222,4.5152
30.32,50.478,61.456,57.415,31.716,0.301,7.411,8.541,4.243159022,1.809333938,7.570562552,1.54360254,2053105,720,1280,1.298328,0.399352667,4.4545
30.268,50.042,60.461,57.464,31.757,0.285,7.207,8.548,4.1211311,1.780269373,7.383955461,1.480512731,1341816,720,1280,1.299232667,0.396545333,4.1515
30.149,49.138,59.303,57.376,32.106,0.472,6.758,8.55,3.95473669,1.808247811,7.02908865,1.354418587,822537,720,1280,1.298544,0.398740667,3.6061
29.932,47.715,57.587,57.176,32.238,1.04,6.095,8.552,3.83027745,1.842938941,6.583236622,1.214666951,530832,720,1280,1.299442667,0.395892,2.3636
29.373,45.74,54.55,56.483,32.094,1.441,5.134,8.56,3.846176556,1.947452706,6.150079876,1.007187087,357918,720,1280,1.298754,0.398150667,1.6061
28.042,43.336,50.87,55.556,30.858,3.639,4.324,8.409,3.928625707,2.273342354,5.777813632,0.807894191,251604,720,1280,1.299647333,0.395270667,1.2121
24.763,102.453,110.645,39.418,96.706,15.789,2.62,5.452,36.59072035,30.63107419,47.63088385,2.710559806,66335820,1280,720,1.297488667,0.399941333,4.3056
24.733,102.389,110.47,39.395,96.673,15.761,2.605,5.456,36.60826467,30.69270989,46.95628814,2.701974412,7465958,1280,720,1.299028667,0.395164667,4.3889
